385437,11.27312545
384274,8.799440004
372352,1.927349013
371105,1.882505929
513944,1.87600157
476748,1.857799526
477399,1.80504016
498600,1.790315598
478861,1.767747675
478415,1.762505964
478121,1.758591083
478720,1.756470613
372443,1.753297764
554840,1.74843839
478680,1.746111834
477249,1.730140666
477799,1.729800303
479183,1.727406538
477690,1.720373091
478001,1.7181349
478698,1.715702723
478512,1.705380071
478764,1.700598914
553588,1.697611596
477747,1.697504349
478878,1.690518123
479150,1.690507388
497346,1.685360901
477597,1.683636321
505020,1.683111338
476666,1.682779203
477815,1.68217117
477400,1.6712702
370940,1.671154708
372110,1.670472853
478530,1.669957058
478147,1.668420059
476959,1.668281557
477058,1.663635081
512685,1.662909621
477024,1.646435273
478020,1.646083639
476777,1.64467205
478014,1.643939453
478591,1.642596005
478004,1.641869399
479124,1.641388239
506266,1.640941964
477395,1.637489989
371546,1.636711108
478694,1.635069451
478183,1.62881531
477420,1.628691052
478712,1.628221229
504851,1.619910111
478964,1.618944451
479031,1.613838989
476951,1.61294717
477662,1.612835023
478209,1.612017246
477448,1.611728784
476778,1.611708905
454216,1.609192405
478592,1.609173666
477862,1.608405514
478758,1.605911734
478675,1.605402973
512517,1.60145091
547169,1.598804205
478572,1.596437547
476945,1.586897154
477660,1.585565576
478023,1.583102921
478029,1.582920039
476679,1.582395773
477284,1.58053794
478673,1.580346529
477902,1.58007935
478007,1.579631456
477945,1.577672125
477695,1.576855914
477207,1.573802254
477253,1.572279215
476881,1.571120013
478788,1.569530603
477449,1.566689054
477182,1.564485311
478195,1.564370744
478188,1.563687254
476829,1.563021765
478650,1.561995504
478672,1.560749133
477140,1.559915824
372770,1.558405554
478080,1.556227231
513701,1.552160348
478905,1.551581458
479095,1.551569851
477911,1.551162749
478795,1.549052486
513129,1.54830847
498353,1.54739196
478476,1.547148844
479000,1.543364655
476992,1.54261104
478750,1.542069679
477668,1.536762344
477264,1.534459019
543059,1.534427394
477093,1.532453946
478841,1.531349109
478177,1.527733605
479090,1.526554093
514358,1.525461549
478067,1.523444424
478412,1.523164825
459163,1.522964488
497783,1.522007223
478404,1.522004924
478566,1.521361959
478668,1.520466298
477521,1.518884976
476821,1.518477701
477475,1.517056404
477886,1.516046159
478798,1.514979423
477533,1.513295148
478078,1.511163793
540755,1.51096776
478971,1.510360246
478338,1.508777188
477960,1.508126791
478443,1.507717303
477869,1.506228421
478084,1.498343234
477829,1.497074573
476783,1.496639165
545918,1.496195924
476898,1.496068826
478304,1.492417677
476902,1.491463901
554598,1.490116903
477905,1.489534631
478295,1.48765511
478912,1.486582531
478140,1.485039203
497182,1.48463819
370803,1.481500709
477387,1.481131034
370928,1.478617743
553418,1.47770268
477992,1.477587999
476987,1.477024094
515240,1.476863791
478957,1.476722669
515075,1.474620788
479034,1.471216275
538197,1.47058226
452964,1.470226461
477800,1.468407684
540503,1.467907334
478767,1.466540995
477363,1.465557235
477035,1.462555229
478748,1.461918056
478266,1.461794842
479116,1.459491614
477256,1.459112118
479075,1.453298653
478716,1.450442967
369658,1.449797064
476988,1.449191669
476688,1.446679146
477578,1.444947727
477488,1.444347089
477938,1.444165951
477352,1.443853134
478541,1.443197498
478261,1.441990956
542506,1.438761896
554031,1.438138585
479007,1.437669736
539955,1.435818826
478687,1.429718518
477989,1.42308479
371605,1.422337874
477310,1.421189131
478005,1.420968298
478989,1.419537678
477295,1.418927244
378473,1.417204344
477138,1.416760219
477320,1.414544769
477091,1.412663038
477984,1.412630778
478053,1.412591433
478515,1.411082801
501608,1.410125316
477199,1.409562433
513735,1.407276703
542759,1.40698937
478949,1.406559445
499855,1.40575256
499016,1.403856989
453973,1.4024594
478678,1.401115078
476961,1.400317593
493486,1.400267727
477466,1.399336036
541908,1.397848026
376165,1.39734802
368494,1.393371153
479051,1.392045141
477365,1.392016929
478233,1.391765133
477910,1.391314614
497170,1.390511578
478996,1.389924448
540964,1.389759486
372937,1.387231625
477196,1.386165751
377918,1.385405084
540096,1.382538136
505454,1.382075484
546923,1.380004993
478300,1.379856266
512506,1.37977455
516489,1.379597005
478219,1.377415701
477900,1.376995166
372184,1.375489089
477240,1.375465721
478036,1.373239351
453405,1.372604665
478847,1.372520854
555252,1.372483249
372294,1.372152116
478106,1.369972544
546361,1.369052855
542660,1.368944014
478579,1.368637611
476980,1.368570128
478593,1.367309313
497836,1.36688713
478887,1.365883755
371969,1.364830005
371939,1.364097739
478891,1.363305716
477037,1.363214588
477476,1.362965229
477007,1.362017451
477457,1.361727381
539074,1.360942995
476727,1.359648404
538411,1.357577036
476766,1.35643122
483267,1.355708935
477557,1.353908235
513889,1.353400526
506679,1.353136858
476814,1.352077929
476743,1.350748089
477382,1.350677475
477160,1.349370984
372144,1.34796705
395359,1.347733583
478676,1.345467931
476933,1.344914581
478148,1.344676947
477418,1.344488361
477909,1.344225978
478669,1.344188009
371599,1.342618733
497841,1.340908281
514715,1.339111425
478339,1.335956869
477184,1.335492101
502158,1.334846099
476724,1.334751868
477817,1.33301001
476707,1.332920373
370252,1.332171829
477635,1.332046593
478274,1.331059283
377328,1.330235041
478401,1.329526369
478181,1.329035321
541623,1.32833419
479162,1.324424749
540205,1.323417383
477149,1.323300066
477726,1.323157758
371046,1.32204408
485819,1.32178555
539356,1.321117291
477276,1.321054754
541916,1.31691017
478719,1.315929281
479055,1.315673849
545750,1.315555113
371663,1.315446243
513248,1.312877663
539364,1.31081288
479043,1.310627231
477274,1.310616674
553406,1.310347085
541922,1.309648009
540570,1.307086338
540865,1.305007547
476732,1.3042502
370942,1.304150333
372135,1.302980938
499182,1.300097995
370508,1.29898009
479068,1.298552354
478097,1.296444499
540106,1.296168659
542688,1.296003543
477381,1.295158566
478327,1.295075796
371428,1.291646505
512519,1.291458925
420928,1.287391613
478135,1.286442598
478612,1.286118401
371859,1.284455824
369068,1.284064454
